file_size,entropy,has_sus_strings,extension_risk,string_count,url_count,ip_count,label
2149815,4.097818056332256,0,0,13462,67,225,0
4295539,4.293668365918997,0,0,8010,2,149,0
380729,7.551458716461224,1,1,68,12,0,1
6639155,5.180319746621397,0,1,1066,29,106,0
1044233,7.188907903100467,0,0,2051,14,5,0
244347,7.534887739706111,1,1,22,5,9,1
1969774,7.740167514487793,1,1,52,12,6,1
4622056,5.750303913064032,0,1,5363,54,25,0
1775280,7.574475166533109,1,1,79,2,3,1
9800314,3.655009478349519,0,0,19357,37,191,0
750599,7.8806049459187495,1,1,28,3,2,1
891695,4.7748728558439115,0,0,10866,55,21,0
724075,7.618023925098859,0,1,38,0,2,1
1525359,7.714669636683351,1,1,59,12,0,1
207118,7.426073747780703,1,1,30,11,1,1
1395140,7.632623997878652,1,1,27,1,3,1
661809,7.764115884680558,1,1,72,10,8,1
9596702,3.9778608322039295,0,0,1631,98,149,0
858503,7.979503265034998,1,1,61,14,8,1
1965904,7.506054120454077,1,1,39,13,8,1
3773811,4.6644386694432125,1,1,9196,85,186,0
8377430,6.149529546903786,0,1,6109,82,91,0
1515367,7.701027690013095,1,1,40,3,3,1
111078,3.6982421470479796,0,0,16734,73,203,0
1377107,7.896430516164415,1,1,63,6,1,1
767596,7.57975559335113,1,1,61,11,6,1
255702,7.788601613672496,1,1,18,12,4,1
1631980,7.788468154250749,1,1,16,14,7,1
2901603,4.560660368937765,0,0,15192,66,35,0
1453791,7.7945409834707675,1,1,47,11,0,1
6598519,6.548730265401456,0,0,10355,22,67,0
1808820,7.6871502394596645,1,0,37,13,7,1
2842992,3.0053177229654606,0,0,14881,60,245,0
1508756,7.41072411850179,1,1,20,3,1,1
1332959,7.637813703180485,1,1,39,3,9,1
9034796,6.40439711482379,0,0,16905,35,231,0
1075961,4.028382744463645,0,0,12100,34,133,0
171860,7.635466909125542,1,1,28,10,0,1
1814717,7.799079716110235,1,0,67,14,3,1
4903666,3.712201892221541,0,0,11816,15,70,0
1133658,6.07466649105794,0,1,10231,54,74,0
696475,7.453768234397194,1,1,24,0,3,1
3048262,4.28499431125045,0,0,12773,72,159,0
1886731,7.736125641644567,1,1,23,5,5,1
6985720,4.780845964611375,0,1,15875,29,235,0
6487460,5.819611792015122,0,1,8414,8,9,0
8612474,7.280566110028305,0,1,16260,1,200,0
1095110,7.512566593127255,1,1,28,2,8,1
119033,6.384644391186898,0,0,17227,66,133,0
968254,7.823228335788451,1,1,6,14,1,1
9252130,3.8221200162985927,0,1,3290,21,40,0
3673214,6.99653478623439,0,0,3034,4,175,0
9873232,7.161350271544572,0,0,11040,68,116,0
6513440,4.342768680009823,0,1,19352,83,3,0
730156,7.456922427605108,1,1,70,4,0,1
1731976,7.4926170619375405,1,1,55,1,0,1
3353252,3.108110420592273,0,0,12264,26,89,0
7745064,3.9492056003469616,1,0,15429,89,150,0
8273841,3.5235762178386816,0,0,11783,2,104,0
9561067,3.9291889486968223,0,0,3008,48,81,0
163560,7.867456366029062,1,1,22,10,3,1
2088258,4.420754416665828,0,0,5346,13,230,0
354543,7.872156863537997,1,1,36,9,1,1
1916631,3.809901060192086,0,1,178,98,10,0
8324735,4.544778216039855,0,1,1870,48,157,0
698235,7.5354168046342584,1,1,27,5,3,1
242321,7.762326793774453,1,1,39,12,8,1
621369,7.7870058892949405,1,1,8,10,6,1
2527954,6.2074783978988,0,1,4160,10,243,0
1970178,7.443528207791991,1,1,76,2,3,1
3752198,5.006413474198029,0,1,8891,58,231,0
952190,7.635105807759712,1,1,38,13,5,1
2879604,3.591352231713166,0,0,4186,79,168,0
999269,7.441538075447379,1,1,73,14,6,1
294243,7.6220535680419825,1,1,22,8,0,1
1650334,7.837011702485937,1,1,31,5,2,1
2664046,6.114426824943571,0,0,13141,77,152,0
468010,4.355314940718643,1,0,1114,0,201,0
1728626,7.884759106737632,1,1,34,4,2,1
9875813,6.780796993839454,0,1,6751,65,107,0
1570123,6.9997351513852255,0,0,5347,96,104,0
921345,7.9871470369156246,1,1,15,1,6,1
8213420,4.730520540964776,0,0,19669,98,158,0
12526,7.726361847374161,1,1,27,3,3,1
1315381,7.665505688797538,1,1,10,11,1,1
940784,7.48844767018039,1,1,65,5,4,1
4893306,4.615390683091424,0,0,14931,9,227,0
1245445,7.650100769133676,1,1,60,8,9,1
410686,7.448202119941693,1,1,61,2,5,1
7468048,3.40855030566691,0,0,13263,60,159,0
1399691,7.547595560042753,1,1,70,13,0,1
559924,3.296827025817753,0,0,18485,85,214,0
1259801,7.924203636307859,1,1,17,12,6,1
1280008,7.713618358783022,1,1,42,14,4,1
1789961,7.754959593750044,1,1,69,6,9,1
1723320,5.399581998140558,1,0,19813,79,33,0
156075,7.404670382161381,1,0,65,11,1,1
1650628,7.729371044814696,1,1,6,4,2,1
8196810,3.0136217488970174,0,0,16346,58,231,0
1256321,7.903100594265887,1,1,69,6,0,1
4036493,4.666659495375908,1,0,16133,59,84,0
474702,7.585139898553351,1,1,60,1,9,1
1562729,7.18432031670249,0,0,18045,79,92,0
340057,7.401159148574903,1,1,7,4,7,1
6672318,5.404494669366104,0,0,7205,98,227,0
71009,7.429884726550053,1,1,73,6,9,1
733809,7.507937791240904,1,1,58,5,6,1
1640752,7.819088280688932,1,1,59,12,1,1
9881860,4.110144993022027,0,1,8425,85,206,0
9552536,3.910548007861557,0,1,16238,78,189,0
510638,7.734061231938495,1,1,12,9,0,1
9307167,6.886827320119611,0,1,4762,51,73,0
502492,7.799762082152509,1,1,44,5,1,1
9696979,5.538134937208176,1,0,3245,48,96,0
4198571,3.3438511957449983,1,0,11472,88,223,0
5299217,5.097760147927348,0,1,155,59,181,0
596901,7.880246517496207,1,1,70,10,0,1
2793427,4.675965365933916,0,0,9770,2,139,0
9165043,5.5068330325077905,0,0,16008,93,98,0
1658856,7.585725195117253,1,1,43,7,2,1
1162109,7.580571365846954,1,1,58,6,6,1
1009598,7.5901069661901985,1,1,78,8,9,1
1323179,7.924083902633603,1,1,27,2,9,1
6293518,3.672441758934826,0,0,14792,0,60,0
1400502,7.875017059521048,1,1,40,9,1,1
9603083,4.603249139912418,0,1,7086,39,193,0
337608,7.84660210569302,1,1,67,1,5,1
1352643,7.790150431787714,1,1,11,6,1,1
7553975,5.606430229213963,0,0,8397,21,161,0
2677188,4.822962695527199,0,0,8057,63,216,0
3396049,5.362086661433649,0,1,6949,18,231,0
3370720,6.661229141470441,0,0,6059,99,99,0
1122762,7.4091278571172134,1,1,38,12,1,1
1854040,7.836118139610684,1,0,67,2,9,1
7272476,5.860756038505637,0,1,9421,97,162,0
7370434,6.511909771001742,0,0,8805,64,186,0
911775,3.1898963255646744,0,0,5741,41,62,0
2720269,3.842115494123751,0,0,6933,68,188,0
